id,title,year,priority_year,publication_year,assignees,domains,cpc_groups,cpc_codes,ipc_groups,ipc_codes,concepts,countries,legal_state,focus
118081624,"Electrolysis cell, electrolysis device, and method of manufacturing electrolysis cell",2024,2024,2026,TOSHIBA,"Chemical engineering; Surface technology, coating",C25B,C25B-001/00; C25B-001/04; C25B-001/23; C25B-001/27; C25B-003/04; C25B-003/26; C25B-009/00; C25B-009/08; C25B-009/10; C25B-009/19,B01J; C25B,B01J-023/00; B01J-037/02; B01J-037/08; C25B-001/04; C25B-001/23; C25B-001/27; C25B-003/03; C25B-003/07,ELECTROLYSIS; ELECTROLYSIS CELL; ELECTROLYSIS CELL MANUFACTURE; ELECTROLYTIC CELL; ELECTROLYTIC DEVICE,JP,ALIVE,AEM; Non-noble candidate
105343084,"Oxide with perovskite structure, electrolytic cell cathode material and preparation method thereof",2021,2021,2025,DALIAN INSTITUTE OF CHEMICAL PHYSICS CHINESE ACADEMY OF SCIENCES,"Materials, metallurgy; Surface technology, coating",C01G; C01P; C25B; Y02E,C01G-045/12/64; C01G-049/00; C01G-049/00/18; C01G-049/00/54; C01G-049/00/9; C01P-2002/72; C01P-2006/40; C25B-001/00; C25B-001/04; C25B-001/23,C01G; C25B,C01G-049/00; C25B-001/23; C25B-001/50; C25B-003/03; C25B-003/26; C25B-011/091,ELECTROLYTIC CELL CATHODE MATERIAL; ELECTROLYTIC CELL SIDE MATERIAL; FERRIERITE TYPE STRUCTURE; FERRIERITE TYPE STRUCTURE OXIDE; OXIDE; OXYGEN VACANCY; PEROVSKITE STRUCTURE,CN,ALIVE,Non-noble candidate
87919517,Carbon dioxide electrolytic device and method of electrolyzing carbon dioxide,2018,2018,2021,TOSHIBA,"Analysis of biological materials; Organic fine chemistry; Surface technology, coating",C07C; C25B; G01N; Y02E,C07C-029/153; C25B-001/04; C25B-001/10; C25B-001/23; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/19,C07C; C25B; G01N,C07C-029/153; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/19; C25B-009/73,CARBON DIOXIDE ELECTROLYTIC DEVICE; CARBON DIOXIDE ELECTROLYTIC EQUIPMENT; CARBON DIOXIDE ELECTROLYZER; CATHODE FLOW PATH; ELECTROLYTIC DEVICE,JP,ALIVE,Non-noble candidate; GDE
86130749,Carbon dioxide electrolytic device and method of electrolyzing carbon dioxide,2018,2018,2022,TOSHIBA,"Surface technology, coating",C25B; Y02E,C25B-001/00; C25B-001/04; C25B-001/10; C25B-001/12; C25B-001/23; C25B-003/26; C25B-009/00; C25B-009/04; C25B-009/05; C25B-009/10,C25B,C25B-001/23; C25B-003/26; C25B-009/05; C25B-009/23; C25B-009/65; C25B-009/73; C25B-015/029; C25B-015/08,ANODE FLOW PATH; ANODE VICINITY; CARBON COMPOUND; CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYTIC DEVICE; CARBON DIOXIDE ELECTROLYZER; CATHODE FLOW PATH; CATHODE VICINITY,JP,ALIVE,Non-noble candidate; GDE
107513925,Modular electrolyzer cell and process to convert carbon dioxide to gaseous products at elevated pressure and with high c...,2019,2019,2026,ELECTROCHEMICALS ZRT; UNIVERSITY OF SZEGED; THALESNANO,"Surface technology, coating",C25B,C25B-001/02; C25B-001/04; C25B-001/135; C25B-001/23; C25B-003/03; C25B-003/26; C25B-009/17; C25B-009/19; C25B-009/21; C25B-009/60,C25B,C25B-001/00; C25B-001/02; C25B-001/04; C25B-001/08; C25B-001/135; C25B-001/23; C25B-003/03; C25B-003/04,CONVERSION RATE; ELECTROLYZER STACK; GAS PHASE PRODUCTION; GASEOUS CARBON DIOXIDE; GASEOUS PRODUCT,RU; HU; RS,ALIVE,MEA; Non-noble candidate; GDE
114057507,Electrochemical Reduction System and Methods of Operation Thereof,2023,2023,2025,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Surface technology, coating",C25B,C25B-001/00; C25B-001/02; C25B-001/27; C25B-003/09; C25B-003/26; C25B-013/05; C25B-015/08; C25B-015/083,C25B,C25B-001/02; C25B-001/27; C25B-003/09; C25B-003/26; C25B-013/05; C25B-015/08,REMOVING HYDROGEN; ELECTROCHEMICAL HYDROGEN PUMP; PRODUCT STREAM; GAS REDUCTION; ACCUMULATION CHAMBER; ELECTROLYZER PERFORMANCE; PALLADIUM MEMBRANE; GAS REDUCTION INLET; HYDROGEN REMOVAL INLET; GAS REDUCTION OUTLET,US,ALIVE,Non-noble candidate
108569271,Novel nitrogen and phosphorus co-doped Ni-based monatomic catalyst for electrocatalytic reduction of carbon dioxide as w...,2023,2023,2024,HENAN UNIVERSITY,"Surface technology, coating",C25B,C25B-001/23; C25B-011/091,C25B,C25B-001/23; C25B-011/091,CARBON DIOXIDE ELECTROCATALYTIC REDUCTION; CODOPED NI MONOATOMIC CATALYST; ELECTROCATALYTIC REDUCTION; NITROGEN; PHOSPHORUS; NI CATALYST ATOM; ELECTROCATALYTIC SELECTIVITY; TRIPHENYLPHOSPHINE; ELECTROCATALYTICALLY REDUCING CARBON DIOXIDE; NI ATOM,CN,ALIVE,Non-noble candidate
77856556,Device and method for the electrochemical utilisation of carbon dioxide,2016,2016,2024,SIEMENS ENERGY,"Surface technology, coating",C25B,C25B-001/00; C25B-003/04; C25B-003/25; C25B-009/08; C25B-009/19; C25B-013/02; C25B-015/08,C25B,C25B-001/00; C25B-001/23; C25B-003/03; C25B-003/04; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/08,CARBON DIOXIDE ELECTROCHEMICAL UTILIZATION; CATION PERMEABLE MEMBRANE; ELECTRO CHEMICAL UTILIZATION,DE,ALIVE,Non-noble candidate; GDE
116181184,(WO2025/199577) Co2 electrolysis system,2024,2024,2025,ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY,"Environmental technology; Surface technology, coating",B01D; C25B,B01D-053/14/75; B01D-053/14/93; B01D-053/32/6; B01D-2252/204; B01D-2252/20447; B01D-2257/504; C25B-001/00; C25B-001/23; C25B-003/03; C25B-003/07,B01D; C25B,B01D-053/14; B01D-053/32; C25B-001/23; C25B-003/26,CO2 ELECTROLYSIS; CATHODE COMPARTMENT; ANODE COMPARTMENT; CONVERTING AMINE CAPTURED CO2; CCH AMINE COMPLEX; ELECTROLYZER; ELECTROLYTE; AMINE CO2 CAPTURE; CO2 CAPTURE; AMINE CAPTURED CO2,AU,ALIVE,AEM; Non-noble candidate
112323322,Boron-nitrogen co-doped monatomic catalyst and preparation and application thereof,2023,2023,2024,DALIAN INSTITUTE OF CHEMICAL PHYSICS CHINESE ACADEMY OF SCIENCES,"Surface technology, coating",C25B,C25B-001/23; C25B-011/065; C25B-011/091,C25B,C25B-001/23; C25B-011/065; C25B-011/091,CATALYST ATOM; ROASTING ATMOSPHERE; MONOATOMIC CATALYST PRECURSOR; EXTENSIVE UTILIZATION; INSOLUBLE SUBSTANCE; POROUS CARBON CARRIER; CATALYST DEVELOPMENT; CATALYST PRECURSOR; CARBON DIOXIDE COMPREHENSIVE UTILIZATION; CARBON MONOXIDE SELECTIVITY,CN,ALIVE,Non-noble candidate
106495795,Carbon dioxide electrolytic device and method of controlling carbon dioxide electrolytic device,2022,2022,2026,TOSHIBA,"Chemical engineering; Surface technology, coating",B01D; C25B; Y02E,B01D-061/42/2; B01D-061/423; B01D-061/44/5; B01D-061/463; B01D-061/465; B01D-061/466; B01D-2311/04; C25B-001/23; C25B-003/03; C25B-003/07,B01D; C25B,B01D-061/42; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/00; C25B-009/19,ADJUSTER; ANDAN ELECTRODIALYSIS CELL; ANODE FLOW; ANODE PASSAGE; CARBON COMPOUND; CARBON DIOXIDE ELECTROLYSIS; CARBON DIOXIDE ELECTROLYTIC CELL; CARBON DIOXIDE ELECTROLYTIC DEVICE,JP,ALIVE,AEM; Non-noble candidate
108808107,Device and method for preparing multi-carbon compound by serially connecting high-temperature electrolytic cell with mem...,2023,2023,2024,ZHEJIANG BAIMA LAKE LABORATORY,"Surface technology, coating",C25B,C25B-003/07; C25B-003/26; C25B-009/60; C25B-009/65; C25B-011/02; C25B-011/081; C25B-011/091,C25B,C25B-003/07; C25B-003/26; C25B-009/60; C25B-009/65; C25B-011/02; C25B-011/081; C25B-011/091,ELECTROLYTIC TANK; HIGH TEMPERATURE ELECTROLYTIC TANK; MEMBRANE ELECTRODE REACTOR; MULTICARBON; SERIES MEMBRANE ELECTRODE REACTOR; ELECTROLYSIS CATALYSIS; CARBON DIOXIDE ELECTROLYSIS CATALYSIS; COMPREHENSIVE ENERGY; MEMBRANE ELECTRODE; CATHODE CATALYST,CN,ALIVE,AEM; Non-noble candidate
85758103,Method for the electrochemical production of a gas product containing co,2018,2018,2025,LINDE; SIEMENS ENERGY,"Environmental technology; Materials, metallurgy; Surface technology, coating",B01D; C25B; Y02C; Y02P,B01D-053/04; B01D-053/14/87; B01D-053/22/9; B01D-053/32/6; B01D-053/75; B01D-2253/102; B01D-2253/108; B01D-2256/20; B01D-2256/22; B01D-2257/504,B01D; C01B; C25B,B01D-053/04; B01D-053/047; B01D-053/22; B01D-053/32; B01D-053/75; C01B-032/40; C25B-001/00; C25B-001/23,AMENDSTATUS; EDUCT STREAM; ELECTROCHEMICAL GENERATION; ELECTROLYSIS CELL; FACILITY; GAS PRODUCT PRODUCTION,DE,ALIVE,Non-noble candidate; GDE
112969726,(WO2025/009784) Method for producing co from solid oxide electrolytic cell (soec) while removing deposited carbon throug...,2023,2023,2025,KRICT KOREA RESEARCH INSTITUTE OF CHEMICAL TECHNOLOGY,"Surface technology, coating",C25B,C25B-001/23; C25B-009/19; C25B-009/65; C25B-011/051; C25B-013/07,C25B,C25B-001/23; C25B-009/19; C25B-009/65; C25B-011/051; C25B-013/07,BOUDOUARD REACTION REVERSE; CARBON DEPOSITION; CARBON DEPOSITION PHENOMENON; ELECTROLYTIC REACTION; POWER CONTROL; POWER INTERRUPTION; REDUCTION ELECTRODE; REMOVING DEPOSIT CARBON,KR,ALIVE,Non-noble candidate
86637940,Mass transfer enhancement type CO2 electroreduction electrolysis tank,2019,2019,2019,DALIAN UNIVERSITY OF TECHNOLOGY; GLOBAL ENERGY INTERCONNECTION RESEARCH INSTITUTE; STATE GRID CORPORATION OF CHINA,"Surface technology, coating",C25B,C25B-001/00; C25B-003/25; C25B-009/19; C25B-011/02; C25B-011/055,C25B,C25B-003/25; C25B-009/19,ELECTROLYTIC CELL; ELECTROREDUCTION CELL; ENHANCED CO2AN ELECTROREDUCTION CELL; MASS TRANSFER; ELECTROLYTE CAVITY; CO2AN ELECTROLYTE CHAMBER; ELECTROLYTE; CO2THE ELECTROLYTE CAVITY; FEED GROOVE; DISCHARGING GROOVE,CN,DEAD,Non-noble candidate; GDE
96314074,Fuel production device,2020,2020,2024,HITACHI,"Basic materials chemistry; Surface technology, coating",C10G; C10K; C25B; Y02E,C10G-002/32; C10K-003/02/6; C25B-001/02; C25B-001/04; C25B-003/03; C25B-003/26; C25B-009/23; C25B-011/031; C25B-011/053; C25B-011/091,C10G; C10K; C10L; C25B,C10G-002/00; C10K-003/02; C10L-003/08; C25B-001/00; C25B-001/02; C25B-003/03; C25B-003/26; C25B-009/00,CATALYST ELECTRODE; ELECTROLYTIC CELL; FUEL; FUEL SYNTHESIS CATALYST; FUEL PRODUCTION,WO; JP,ALIVE,Non-noble candidate; GDE
67443260,Electrochemical device for syngas and liquid fuels production,2013,2013,2017,ALLIANCE FOR SUSTAINABLE ENERGY; COLORADO SCHOOL OF MINES,"Basic materials chemistry; Environmental technology; Materials, metallurgy; Surface technology, coating",B01D; C01B; C10G; C10K; C25B; F23C; F23L; Y02C; Y02E; Y02P,B01D-053/14/18; B01D-053/14/75; B01D-053/52; B01D-2251/602; B01D-2253/1124; B01D-2257/504; B01D-2258/0283; C01B-003/38/4; C01B-2203/0233; C01B-2203/0238,B01D; C01B; C10G; C10K; C25B,B01D-053/14; B01D-053/52; C01B-003/38; C10G-002/00; C10K-001/04; C10K-003/04; C25B-001/00; C25B-001/12,DEHYDRATED SYNGA; ELECTROCHEMICAL DEVICE; LIQUID FUEL; LIQUID FUEL PRODUCTION; SYNGA; SYNGA PRESSURIZATION,US,DEAD,Non-noble candidate
109306159,(WO2024/076233) Thin-film composite membrane for co2 electrolysis,2022,2022,2024,TECHNISCHE UNIVERSITEIT DELFT,Chemical engineering; Other special machines,B01D; C08J; C25B; H01M,B01D-053/32/6; B01D-061/42; B01D-067/00/06; B01D-069/02; B01D-069/12; B01D-069/1251; B01D-071/56; B01D-2257/504; B01D-2325/42; C08J-005/22,B01D; C08J,B01D-067/00; C08J-005/22; C08J-007/16,BIFUNCTIONAL MEMBRANE; CO2 ELECTROLYSIS; THIN FILM COMPOSITE; THIN FILM COMPOSITE MEMBRANE; PERFLUOROSULFONATE POLYMER; POLYMERIC FILM; CONVERTING CO2; ELECTROOSMOTIC FLUX; SEMIPERMEABLE MEMBRANE; PERFLUOROSULFONATE POLYMER INTERFACE,NL,ALIVE,MEA; AEM; Non-noble candidate
106413185,Thermally integrated process for the production of liquid fuels with a solid oxide electrolyzer,2022,2022,2026,INFINIUM,"Basic materials chemistry; Materials, metallurgy; Surface technology, coating",C01B; C10G; C10K; C10L; C25B; Y02E,C01B-003/12; C01B-2203/0415; C01B-2203/043; C01B-2203/046; C01B-2203/0475; C01B-2203/062; C10G-002/32; C10G-002/341; C10G-2300/307; C10G-2400/02,C01B; C10G; C10K; C10L; C25B,C01B-003/32; C10G-002/00; C10K-001/00; C10K-003/00; C10K-003/04; C10L-001/04; C10L-001/06; C10L-001/08,BED CATALYTIC REACTOR; DOPED CEO; ELECTROLYSIS FEED; HEAT INTEGRATION; INTEGRATION; LANTHANUM STRONTIUM; LANTHANUM STRONTIUM MANGANATE; LANTHANUM STRONTIUM MANGANITE; LIQUID FUEL,US,ALIVE,Non-noble candidate
113653423,"(KR10-2025-0030840) Copolymer and salt thereof, membrane and electrolysis cell comprising same",2023,2023,2025,LG CHEM,"Macromolecular chemistry, polymers; Other special machines; Surface technology, coating",C08G; C08J; C25B,C08G-010/00; C08J-005/22/62; C08J-2361/18; C25B-009/19; C25B-009/77; C25B-013/08,C08G; C08J; C25B,C08G-010/00; C08J-005/22; C25B-009/19; C25B-009/77; C25B-013/08,ELECTROLYSIS CELL; POLYMER; SEPARATOR; SUSTAINION ANION EXCHANGE SEPARATOR; DIOXIDE MATERAL; MOLAR RATIO; WORK PROCESSABILITY; DIOXIDE MATERAL CO; LINKING SITE; SEPARATION MEMBRANE,KR,ALIVE,AEM; Non-noble candidate
114750156,"Sulfur-doped metal monoatomic catalyst of porous carbon substrate, preparation method and application",2025,2025,2026,ZHEJIANG UNIVERSITY OF TECHNOLOGY,"Surface technology, coating",B01J; C25B,B01J-027/24; B01J-035/00/33; C25B-001/04; C25B-001/23; C25B-011/04; C25B-011/04/47; C25B-011/04/78; C25B-011/065; C25B-011/091,C25B,C25B-001/23; C25B-011/065; C25B-011/091,METAL CATALYST ATOM; POROUS CARBON SUBSTRATE; PORCELAIN BOAT; SEAWATER ACIDIFICATION; NITROGEN ATMOSPHERE; ULTRASONIC STIRRING,CN,ALIVE,Non-noble candidate
105438541,For CO2Preparation method of electrically reduced ZnFe monoatomic loaded Cu nano particles,2023,2023,2026,XIAMEN UNIVERSITY,"Surface technology, coating",C25B,C25B-001/00; C25B-003/04; C25B-003/26; C25B-011/04; C25B-011/091,C25B,C25B-003/26; C25B-011/091,CU NANO PARTICLE; CU NANOPARTICLE; ELECTRICALLY REDUCED ZNFE; ELECTRICALLY REDUCED ZNFE CO2PREPARATION; ZNFE MONOATOMIC CATALYST; ZNFE MONOATOMIC LOAD,CN,ALIVE,Non-noble candidate
111953180,Gradient defect N-C-M-N-C composite material and preparation and application thereof in carbon dioxide reduction,2024,2024,2024,CENTRAL SOUTH UNIVERSITY,"Surface technology, coating",C25B,C25B-001/23; C25B-001/50; C25B-011/091,C25B,C25B-001/23; C25B-001/50; C25B-011/091,CARBON DIOXIDE REDUCTION; COMPOSITE MATERIAL; GRADIENT DEFECT; M N C; ELECTROCATALYTIC CO2RR; TEMPLATE; REALIZING ARTIFICIAL CARBON CIRCULATION; CO2RR ELECTROCATALYSIS; CO2 EMISSION; ICEBERG MELTING,CN,ALIVE,Non-noble candidate
116013304,Three-dimensional porous copper oxide-zinc bimetallic film electrode for electrically reducing carbon dioxide and prepar...,2025,2025,2025,DALIAN UNIVERSITY,"Surface technology, coating",C07C; C25B,C07C-053/02; C25B-001/00; C25B-003/04; C25B-011/04/05; C25B-011/04/47,C25B,C25B-001/23; C25B-001/50; C25B-003/03; C25B-003/07; C25B-003/26; C25B-011/031; C25B-011/054; C25B-011/061,BIMETALLIC THIN FILM ELECTRODE; CARBON DIOXIDE ELECTROREDUCTION; COPPER OXIDE ZINC; THIN FILM ELECTRODE; VERSA STAT ELECTROCHEMICAL WORKSTATION; COOPERATIVE CONSTRUCTION STRATEGY; PULSE CODEPOSITION; ALKALINE ELECTROLYTE; PRETREATED COPPER MESH; PULSE CURRENT ELECTRODEPOSIT,CN,ALIVE,Non-noble candidate
112678154,Electrolysis device,2023,2023,2026,LG CHEM,"Surface technology, coating",C25B,C25B-001/00; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/19; C25B-009/60; C25B-015/08; C25B-015/083,C25B,C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/19; C25B-009/23; C25B-009/60,ELECTROLYSIS; ELECTROLYSIS CELL; ELECTROLYZER; CATION SEPARATION MEMBRANE,KR,ALIVE,MEA; AEM; Non-noble candidate; GDE
103607055,Method for transient operation of a solid oxide electrolysis cell stack,2021,2021,2025,TOPSOE,"Surface technology, coating",C25B; Y02E,C25B-001/042; C25B-003/26; C25B-009/70; C25B-009/77; C25B-015/00; C25B-015/02; C25B-015/08; Y02E-060/36,C25B,C25B-001/042; C25B-003/26; C25B-009/23; C25B-009/70; C25B-009/77; C25B-015/00; C25B-015/02; C25B-015/08,ACTIVE CELL; ACTIVE CELL AREA; ANODE SIDE; CATHODE SIDE,EP; DK; EE,ALIVE,Non-noble candidate
113067654,"(KR10-2025-0007356) Copolymer and salt of same copolymer, membrane and electrolysis cell comprising same",2023,2023,2025,LG CHEM,"Macromolecular chemistry, polymers; Other special machines; Surface technology, coating",C08G; C08J; C25B,C08G-010/00; C08J-005/22/62; C08J-2361/18; C25B-009/19; C25B-009/77; C25B-013/08,C08G; C08J; C25B,C08G-010/00; C08J-005/22; C25B-009/19; C25B-009/77; C25B-013/08,ELECTROLYSIS CELL; POLYMER; SEPARATOR; SUSTAINION ANION EXCHANGE SEPARATOR; DIOXIDE MATERAL; DIOXIDE MATERAL CO; ALKYL GROUP; SEPARATION MEMBRANE; CHEMICAL FORMULA; PROCESSABILITY,KR,ALIVE,AEM; Non-noble candidate
95930332,Asymmetric-structure electrolytic cell made of symmetric materials and preparation method thereof,2021,2021,2022,ZHEJIANG ZHONGXIN DEGU NEW MATERIAL TECHNOLOGY,"Surface technology, coating",C25B; Y02P,C25B-001/04; C25B-001/23; C25B-009/19; C25B-011/032; C25B-011/047; Y02P-020/133,C25B,C25B-001/04; C25B-001/23; C25B-009/19; C25B-011/032; C25B-011/047,ASYMMETRIC STRUCTURE ELECTROLYTIC CELL; ASYMMETRICAL STRUCTURE; ELECTRODE SOLID OXIDE; ELECTROLYTIC CELL; POROUS ELECTRODE LAYER,CN,ALIVE,Non-noble candidate; GDE
110304393,Cu/Ag nano-catalyst for CO2 electrocatalytic reduction as well as batch preparation method and application of Cu/Ag nano...,2024,2024,2024,HENAN UNIVERSITY OF TECHNOLOGY,"Materials, metallurgy; Surface technology, coating",C22C; C25B,C22C-001/00; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-011/075; C25B-011/081,C22C; C25B,C22C-001/00; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-011/075; C25B-011/081,BATCH; CO2CU AG NANO CATALYST; CU AG NANO CATALYST; ELECTROCATALYTIC REDUCTION; CU AG NANOCATALYST BATCH; NANO CATALYST; VIOLENT STIRRING; SALT PRECURSOR SOLUTION; AG CATALYST; CU AG CATALYST,CN,ALIVE,Non-noble candidate
113653441,"(KR10-2025-0030839) Copolymer and salt thereof, and membrane and electrolysis cell comprising same",2023,2023,2025,LG CHEM,"Macromolecular chemistry, polymers; Other special machines; Surface technology, coating",C08G; C08J; C25B,C08G-010/00; C08J-005/22/62; C08J-2361/18; C25B-009/19; C25B-009/77; C25B-013/08,C08G; C08J; C25B,C08G-010/00; C08J-005/22; C25B-009/19; C25B-009/77; C25B-013/08,ELECTROLYSIS CELL; POLYMER; SEPARATOR; SUSTAINION ANION EXCHANGE SEPARATOR; DIOXIDE MATERAL; ALKYL GROUP; WORK PROCESSABILITY; DIOXIDE MATERAL CO; CHEMICAL FORMULA; LINKING SITE,KR,ALIVE,AEM; Non-noble candidate
112678146,Electrolysis device,2023,2023,2026,LG CHEM,"Surface technology, coating",C25B,C25B-001/00; C25B-001/04; C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/25; C25B-003/26; C25B-009/19; C25B-009/23; C25B-009/60,C25B,C25B-001/23; C25B-003/03; C25B-003/07; C25B-003/26; C25B-009/00; C25B-009/19; C25B-009/23; C25B-009/60,ELECTROLYSIS; ELECTROLYSIS CELL; ELECTROLYZER,KR,ALIVE,MEA; AEM; Non-noble candidate; GDE
